Month	MajorText	MinorText	Borough	CrimeCount	Population
201405	Fraud & Forgery	Other Fraud & Forgery	Barnet	2	380800
201405	Violence Against The Person	Other Violence	Barnet	16	380800
201405	Theft & Handling	Theft From Motor Vehicle	Barnet	168	380800
201405	Robbery	Business Property	Barnet	3	380800
201405	Theft & Handling	Theft From Shops	Barnet	127	380800
201405	Violence Against The Person	Harassment	Barnet	161	380800
201405	Robbery	Personal Property	Barnet	55	380800
201405	Burglary	Burglary In A Dwelling	Barnet	158	380800
201405	Theft & Handling	Other Theft	Barnet	326	380800
201405	Criminal Damage	Other Criminal Damage	Barnet	46	380800
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Barnet	90	380800
201405	Criminal Damage	Criminal Damage To Dwelling	Barnet	44	380800
201405	Sexual Offences	Other Sexual	Barnet	12	380800
201405	Drugs	Possession Of Drugs	Barnet	101	380800
201405	Sexual Offences	Rape	Barnet	9	380800
201405	Violence Against The Person	Offensive Weapon	Barnet	6	380800
201405	Criminal Damage	Criminal Damage To Other Building	Barnet	19	380800
201405	Violence Against The Person	Wounding/GBH	Barnet	43	380800
201405	Violence Against The Person	Murder	Barnet	1	380800
201405	Fraud & Forgery	Other Fraud & Forgery	Bexley	1	240600
201405	Burglary	Burglary In Other Buildings	Bexley	55	240600
201405	Criminal Damage	Criminal Damage To Other Building	Bexley	15	240600
201405	Violence Against The Person	Wounding/GBH	Bexley	32	240600
201405	Sexual Offences	Other Sexual	Bexley	15	240600
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Bexley	43	240600
201405	Theft & Handling	Other Theft	Bexley	94	240600
201405	Violence Against The Person	Offensive Weapon	Bexley	8	240600
201405	Violence Against The Person	Common Assault	Bexley	76	240600
201405	Criminal Damage	Other Criminal Damage	Bexley	25	240600
201405	Violence Against The Person	Other Violence	Bexley	8	240600
201405	Robbery	Business Property	Bexley	2	240600
201405	Criminal Damage	Criminal Damage To Dwelling	Bexley	36	240600
201405	Drugs	Possession Of Drugs	Bexley	52	240600
201405	Violence Against The Person	Harassment	Bexley	85	240600
201405	Robbery	Personal Property	Bexley	11	240600
201405	Burglary	Burglary In A Dwelling	Bexley	48	240600
201405	Other Notifiable Offences	Other Notifiable	Bexley	21	240600
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Bexley	19	240600
201405	Theft & Handling	Theft From Shops	Bexley	64	240600
201405	Theft & Handling	Other Theft Person	Bexley	6	240600
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Bexley	11	240600
201405	Drugs	Drug Trafficking	Bexley	2	240600
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Bexley	57	240600
201405	Sexual Offences	Rape	Bexley	1	240600
201405	Theft & Handling	Theft From Motor Vehicle	Bexley	90	240600
201405	Violence Against The Person	Assault With Injury	Bexley	65	240600
201405	Theft & Handling	Handling Stolen Goods	Bexley	1	240600
201405	Theft & Handling	Other Theft Person	Brent	69	325400
201405	Theft & Handling	Theft From Shops	Brent	99	325400
201405	Sexual Offences	Other Sexual	Brent	22	325400
201405	Sexual Offences	Rape	Brent	15	325400
201405	Criminal Damage	Other Criminal Damage	Brent	50	325400
201405	Theft & Handling	Handling Stolen Goods	Brent	3	325400
201405	Theft & Handling	Other Theft	Brent	260	325400
201405	Violence Against The Person	Offensive Weapon	Brent	16	325400
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Brent	74	325400
201405	Drugs	Possession Of Drugs	Brent	285	325400
201405	Criminal Damage	Criminal Damage To Other Building	Brent	26	325400
201405	Violence Against The Person	Murder	Brent	1	325400
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Brent	60	325400
201405	Other Notifiable Offences	Going Equipped	Brent	1	325400
201405	Violence Against The Person	Common Assault	Brent	170	325400
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Brent	28	325400
201405	Violence Against The Person	Wounding/GBH	Brent	89	325400
201405	Violence Against The Person	Assault With Injury	Brent	153	325400
201405	Theft & Handling	Theft From Motor Vehicle	Brent	147	325400
201405	Drugs	Drug Trafficking	Brent	3	325400
201405	Violence Against The Person	Other Violence	Brent	47	325400
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Brent	31	325400
201405	Fraud & Forgery	Other Fraud & Forgery	Brent	2	325400
201405	Robbery	Business Property	Brent	3	325400
201405	Violence Against The Person	Harassment	Brent	177	325400
201405	Robbery	Personal Property	Brent	84	325400
201405	Criminal Damage	Criminal Damage To Dwelling	Brent	46	325400
201405	Burglary	Burglary In Other Buildings	Brent	61	325400
201405	Burglary	Burglary In A Dwelling	Brent	137	325400
201405	Other Notifiable Offences	Other Notifiable	Brent	47	325400
201405	Criminal Damage	Other Criminal Damage	Bromley	44	324700
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Bromley	62	324700
201405	Theft & Handling	Other Theft Person	Bromley	23	324700
201405	Violence Against The Person	Offensive Weapon	Bromley	6	324700
201405	Burglary	Burglary In Other Buildings	Bromley	82	324700
201405	Theft & Handling	Other Theft	Bromley	227	324700
201405	Criminal Damage	Criminal Damage To Other Building	Bromley	15	324700
201405	Violence Against The Person	Wounding/GBH	Bromley	52	324700
201405	Drugs	Possession Of Drugs	Bromley	93	324700
201405	Sexual Offences	Other Sexual	Bromley	22	324700
201405	Violence Against The Person	Common Assault	Bromley	118	324700
201405	Violence Against The Person	Other Violence	Bromley	15	324700
201405	Theft & Handling	Theft From Motor Vehicle	Bromley	140	324700
201405	Violence Against The Person	Assault With Injury	Bromley	105	324700
201405	Robbery	Personal Property	Bromley	27	324700
201405	Burglary	Burglary In A Dwelling	Bromley	112	324700
201405	Sexual Offences	Rape	Bromley	5	324700
201405	Theft & Handling	Handling Stolen Goods	Bromley	5	324700
201405	Violence Against The Person	Harassment	Bromley	181	324700
201405	Robbery	Business Property	Bromley	4	324700
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Bromley	86	324700
201405	Other Notifiable Offences	Other Notifiable	Bromley	29	324700
201405	Drugs	Drug Trafficking	Bromley	7	324700
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Bromley	9	324700
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Bromley	13	324700
201405	Theft & Handling	Theft From Shops	Bromley	146	324700
201405	Fraud & Forgery	Other Fraud & Forgery	Bromley	2	324700
201405	Other Notifiable Offences	Going Equipped	Bromley	2	324700
201405	Criminal Damage	Criminal Damage To Dwelling	Bromley	37	324700
201405	Theft & Handling	Other Theft	Camden	458	237400
201405	Violence Against The Person	Common Assault	Camden	144	237400
201405	Violence Against The Person	Wounding/GBH	Camden	54	237400
201405	Violence Against The Person	Offensive Weapon	Camden	11	237400
201405	Criminal Damage	Other Criminal Damage	Camden	23	237400
201405	Violence Against The Person	Other Violence	Camden	29	237400
201405	Criminal Damage	Criminal Damage To Other Building	Camden	22	237400
201405	Fraud & Forgery	Other Fraud & Forgery	Camden	3	237400
201405	Sexual Offences	Other Sexual	Camden	23	237400
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Camden	56	237400
201405	Burglary	Burglary In Other Buildings	Camden	156	237400
201405	Drugs	Drug Trafficking	Camden	9	237400
201405	Theft & Handling	Handling Stolen Goods	Camden	10	237400
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Camden	49	237400
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Camden	105	237400
201405	Theft & Handling	Theft From Motor Vehicle	Camden	141	237400
201405	Sexual Offences	Rape	Camden	12	237400
201405	Violence Against The Person	Assault With Injury	Camden	127	237400
201405	Drugs	Other Drugs	Camden	3	237400
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Camden	28	237400
201405	Other Notifiable Offences	Going Equipped	Camden	1	237400
201405	Theft & Handling	Theft From Shops	Camden	103	237400
201405	Theft & Handling	Other Theft Person	Camden	174	237400
201405	Burglary	Burglary In A Dwelling	Camden	100	237400
201405	Violence Against The Person	Murder	Camden	1	237400
201405	Robbery	Personal Property	Camden	59	237400
201405	Other Notifiable Offences	Other Notifiable	Camden	41	237400
201405	Violence Against The Person	Harassment	Camden	163	237400
201405	Criminal Damage	Criminal Damage To Dwelling	Camden	41	237400
201405	Drugs	Possession Of Drugs	Camden	177	237400
201405	Robbery	Business Property	Camden	6	237400
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Croydon	19	380900
201405	Drugs	Other Drugs	Croydon	2	380900
201405	Violence Against The Person	Assault With Injury	Croydon	198	380900
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Croydon	18	380900
201405	Violence Against The Person	Wounding/GBH	Croydon	75	380900
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Croydon	61	380900
201405	Other Notifiable Offences	Other Notifiable	Croydon	44	380900
201405	Violence Against The Person	Common Assault	Croydon	153	380900
201405	Burglary	Burglary In Other Buildings	Croydon	112	380900
201405	Violence Against The Person	Other Violence	Croydon	24	380900
201405	Other Notifiable Offences	Going Equipped	Croydon	1	380900
201405	Theft & Handling	Theft From Motor Vehicle	Croydon	166	380900
201405	Drugs	Drug Trafficking	Croydon	14	380900
201405	Violence Against The Person	Harassment	Croydon	187	380900
201405	Fraud & Forgery	Other Fraud & Forgery	Croydon	1	380900
201405	Theft & Handling	Theft From Shops	Croydon	153	380900
201405	Burglary	Burglary In A Dwelling	Croydon	142	380900
201405	Theft & Handling	Other Theft Person	Croydon	34	380900
201405	Theft & Handling	Handling Stolen Goods	Croydon	5	380900
201405	Robbery	Business Property	Croydon	12	380900
201405	Robbery	Personal Property	Croydon	62	380900
201405	Theft & Handling	Other Theft	Croydon	330	380900
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Croydon	76	380900
201405	Drugs	Possession Of Drugs	Croydon	147	380900
201405	Criminal Damage	Criminal Damage To Dwelling	Croydon	54	380900
201405	Sexual Offences	Rape	Croydon	21	380900
201405	Criminal Damage	Other Criminal Damage	Croydon	47	380900
201405	Violence Against The Person	Offensive Weapon	Croydon	19	380900
201405	Criminal Damage	Criminal Damage To Other Building	Croydon	24	380900
201405	Sexual Offences	Other Sexual	Croydon	27	380900
201405	Violence Against The Person	Wounding/GBH	Ealing	68	349800
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Ealing	34	349800
201405	Robbery	Business Property	Ealing	6	349800
201405	Violence Against The Person	Common Assault	Ealing	172	349800
201405	Violence Against The Person	Murder	Ealing	1	349800
201405	Violence Against The Person	Harassment	Ealing	198	349800
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Ealing	46	349800
201405	Violence Against The Person	Other Violence	Ealing	11	349800
201405	Burglary	Burglary In Other Buildings	Ealing	69	349800
201405	Robbery	Personal Property	Ealing	54	349800
201405	Theft & Handling	Handling Stolen Goods	Ealing	3	349800
201405	Violence Against The Person	Assault With Injury	Ealing	162	349800
201405	Criminal Damage	Criminal Damage To Dwelling	Ealing	54	349800
201405	Theft & Handling	Theft From Motor Vehicle	Ealing	211	349800
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Ealing	96	349800
201405	Fraud & Forgery	Other Fraud & Forgery	Ealing	10	349800
201405	Theft & Handling	Other Theft Person	Ealing	31	349800
201405	Burglary	Burglary In A Dwelling	Ealing	135	349800
201405	Drugs	Drug Trafficking	Ealing	8	349800
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Ealing	60	349800
201405	Sexual Offences	Rape	Ealing	8	349800
201405	Criminal Damage	Other Criminal Damage	Ealing	53	349800
201405	Other Notifiable Offences	Other Notifiable	Ealing	46	349800
201405	Criminal Damage	Criminal Damage To Other Building	Ealing	20	349800
201405	Theft & Handling	Theft From Shops	Ealing	118	349800
201405	Sexual Offences	Other Sexual	Ealing	26	349800
201405	Drugs	Possession Of Drugs	Ealing	123	349800
201405	Violence Against The Person	Offensive Weapon	Ealing	10	349800
201405	Theft & Handling	Other Theft	Ealing	290	349800
201405	Criminal Damage	Criminal Damage To Dwelling	Enfield	49	329200
201405	Sexual Offences	Rape	Enfield	16	329200
201405	Sexual Offences	Other Sexual	Enfield	21	329200
201405	Drugs	Possession Of Drugs	Enfield	114	329200
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Enfield	69	329200
201405	Other Notifiable Offences	Going Equipped	Enfield	1	329200
201405	Violence Against The Person	Offensive Weapon	Enfield	11	329200
201405	Theft & Handling	Handling Stolen Goods	Enfield	3	329200
201405	Criminal Damage	Criminal Damage To Other Building	Enfield	14	329200
201405	Theft & Handling	Theft From Shops	Enfield	80	329200
201405	Drugs	Drug Trafficking	Enfield	13	329200
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Enfield	89	329200
201405	Violence Against The Person	Assault With Injury	Enfield	175	329200
201405	Fraud & Forgery	Other Fraud & Forgery	Enfield	3	329200
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Enfield	19	329200
201405	Criminal Damage	Other Criminal Damage	Enfield	51	329200
201405	Robbery	Personal Property	Enfield	67	329200
201405	Burglary	Burglary In Other Buildings	Enfield	87	329200
201405	Robbery	Business Property	Enfield	1	329200
201405	Other Notifiable Offences	Other Notifiable	Enfield	43	329200
201405	Theft & Handling	Other Theft	Enfield	279	329200
201405	Burglary	Burglary In A Dwelling	Enfield	138	329200
201405	Violence Against The Person	Common Assault	Enfield	146	329200
201405	Violence Against The Person	Wounding/GBH	Enfield	50	329200
201405	Theft & Handling	Other Theft Person	Enfield	32	329200
201405	Theft & Handling	Theft From Motor Vehicle	Enfield	204	329200
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Enfield	24	329200
201405	Violence Against The Person	Harassment	Enfield	125	329200
201405	Violence Against The Person	Other Violence	Enfield	32	329200
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Greenwich	74	270200
201405	Sexual Offences	Rape	Greenwich	15	270200
201405	Theft & Handling	Handling Stolen Goods	Greenwich	8	270200
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Greenwich	16	270200
201405	Theft & Handling	Theft From Motor Vehicle	Greenwich	148	270200
201405	Violence Against The Person	Assault With Injury	Greenwich	152	270200
201405	Theft & Handling	Other Theft Person	Greenwich	36	270200
201405	Other Notifiable Offences	Going Equipped	Greenwich	1	270200
201405	Violence Against The Person	Harassment	Greenwich	135	270200
201405	Robbery	Business Property	Greenwich	3	270200
201405	Robbery	Personal Property	Greenwich	31	270200
201405	Drugs	Possession Of Drugs	Greenwich	84	270200
201405	Burglary	Burglary In A Dwelling	Greenwich	93	270200
201405	Theft & Handling	Theft From Shops	Greenwich	143	270200
201405	Criminal Damage	Criminal Damage To Dwelling	Greenwich	56	270200
201405	Other Notifiable Offences	Other Notifiable	Greenwich	41	270200
201405	Criminal Damage	Other Criminal Damage	Greenwich	36	270200
201405	Theft & Handling	Other Theft	Greenwich	232	270200
201405	Violence Against The Person	Other Violence	Greenwich	29	270200
201405	Violence Against The Person	Offensive Weapon	Greenwich	9	270200
201405	Burglary	Burglary In Other Buildings	Greenwich	52	270200
201405	Sexual Offences	Other Sexual	Greenwich	16	270200
201405	Fraud & Forgery	Other Fraud & Forgery	Greenwich	4	270200
201405	Violence Against The Person	Wounding/GBH	Greenwich	61	270200
201405	Violence Against The Person	Common Assault	Greenwich	126	270200
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Greenwich	50	270200
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Greenwich	17	270200
201405	Drugs	Drug Trafficking	Greenwich	12	270200
201405	Criminal Damage	Criminal Damage To Other Building	Greenwich	13	270200
201405	Violence Against The Person	Wounding/GBH	Hackney	69	265400
201405	Sexual Offences	Other Sexual	Hackney	17	265400
